date,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,OT
2010/6/13 14:00,0.222,239.37,7,2,0,18,1.644
2010/6/13 15:00,0.304,240.19,10.8,11,2,24,2.47
2010/6/13 16:00,0.09,241.55,2,0,0,0,0.466
2010/6/13 17:00,0.092,243.42,1.8,0,2,1,0.394
2010/6/13 18:00,0.358,238.99,9,0,1,29,2.154
2010/6/13 19:00,0,242.12,1.8,0,0,0,0.342
2010/6/13 20:00,0.244,239.76,5.4,0,12,1,1.216
2010/6/13 21:00,0.144,239.82,8,0,0,19,1.906
2010/6/13 22:00,0.166,237.8,10,1,2,18,2.406
2010/6/13 23:00,0.232,242.25,11.6,39,0,1,2.822
2010/6/14 0:00,0.216,244.77,1.8,0,2,1,0.378
2010/6/14 1:00,0.158,242.35,3,0,0,1,0.68
2010/6/14 2:00,0.34,242.75,2.2,0,1,0,0.44
2010/6/14 3:00,0,244.84,1,0,0,1,0.194
2010/6/14 4:00,0.238,243.17,1.8,0,1,0,0.37
2010/6/14 5:00,0,242.97,1.2,0,0,1,0.208
2010/6/14 6:00,0.204,242.39,1.6,0,1,0,0.342
2010/6/14 7:00,0.2,241.79,6.6,0,0,19,1.6
2010/6/14 8:00,0.146,232.17,6.2,0,1,17,1.43
2010/6/14 9:00,0.058,239.52,5.4,0,0,18,1.302
2010/6/14 10:00,0.216,240.87,6,0,1,18,1.428
2010/6/14 11:00,0,239.05,5,0,0,18,1.226
2010/6/14 12:00,0.222,242.45,6,0,2,18,1.436
2010/6/14 13:00,0.078,241.49,5.8,0,0,18,1.394
2010/6/14 14:00,0,238.79,1.6,0,2,0,0.386
2010/6/14 15:00,0.412,241.69,4.6,0,0,12,1.028
2010/6/14 16:00,0.2,242.13,1.6,0,1,1,0.332
2010/6/14 17:00,0,242.98,0.8,0,0,1,0.178
2010/6/14 18:00,0.226,241.47,2.2,0,2,1,0.476
2010/6/14 19:00,0.076,241.93,1.2,0,0,1,0.262
2010/6/14 20:00,0.174,239.6,16,38,1,18,3.85
2010/6/14 21:00,0.264,242.48,2.4,0,0,0,0.508
2010/6/14 22:00,0.132,239.82,3.6,0,1,0,0.85
2010/6/14 23:00,0.186,241.09,3,0,0,0,0.714
2010/6/15 0:00,0.096,243.34,2.4,0,1,1,0.604
2010/6/15 1:00,0.106,240.62,1.2,0,0,1,0.268
2010/6/15 2:00,0.196,240.19,1.8,0,1,0,0.354
2010/6/15 3:00,0.082,242.08,1,0,0,0,0.246
2010/6/15 4:00,0.232,241.81,1.8,0,2,0,0.364
2010/6/15 5:00,0,239.66,5,0,0,18,1.232
2010/6/15 6:00,0.212,241.57,1.6,0,0,1,0.346
2010/6/15 7:00,0,241.8,1.2,0,0,1,0.242
2010/6/15 8:00,0.082,238.42,5.4,0,2,18,1.304
2010/6/15 9:00,0.196,239.41,6.2,0,0,18,1.468
2010/6/15 10:00,0.208,241.77,1.6,0,2,0,0.328
2010/6/15 11:00,0.072,238.27,5.6,0,0,18,1.372
2010/6/15 12:00,0.076,238.93,1.2,0,1,1,0.29
2010/6/15 13:00,0,240.18,5,0,0,18,1.236
2010/6/15 14:00,0.164,238.75,6.4,0,1,18,1.54
2010/6/15 15:00,0,239.61,5,0,0,18,1.232
2010/6/15 16:00,0.234,240.9,1.6,0,1,0,0.344
2010/6/15 17:00,0.082,240.98,1,0,0,1,0.252
2010/6/15 18:00,0.23,242.77,1.6,0,1,0,0.332
2010/6/15 19:00,0.11,244.93,1.6,0,0,1,0.386
2010/6/15 20:00,0.152,244.11,6.2,0,1,11,1.4
2010/6/15 21:00,0.168,243.02,3.2,0,0,0,0.766
2010/6/15 22:00,0.092,240.18,4.4,0,0,1,1.07
2010/6/15 23:00,0,242.48,2.8,0,0,1,0.68
2010/6/16 0:00,0.106,243.21,4.6,0,0,0,1.138
2010/6/16 1:00,0.096,241.96,3,0,2,0,0.758
2010/6/16 2:00,0.062,240.18,7.4,0,0,18,1.812
2010/6/16 3:00,0.236,242.68,3.6,0,2,1,0.848
2010/6/16 4:00,0,243.08,2.8,0,0,1,0.676
2010/6/16 5:00,0.094,241.62,3,0,2,0,0.744
2010/6/16 6:00,0.208,240.97,3.4,0,0,0,0.83
2010/6/16 7:00,0.288,240.06,3.8,0,1,12,0.892
2010/6/16 8:00,0.074,238.96,5.6,1,0,18,1.37
2010/6/16 9:00,0.138,239.96,6.8,1,0,18,1.654
2010/6/16 10:00,0.048,239.14,6,0,0,18,1.436
2010/6/16 11:00,0.106,238.92,5.6,0,0,19,1.342
2010/6/16 12:00,0.182,237.65,6,0,0,18,1.418
2010/6/16 13:00,0,239.07,5,0,0,18,1.228
2010/6/16 14:00,0,239.96,5.4,0,1,18,1.302
2010/6/16 15:00,0.108,242.04,2,0,0,1,0.47
2010/6/16 16:00,0,239.93,10,0,38,1,2.424
2010/6/16 17:00,0.216,241.42,2,0,0,1,0.418
2010/6/16 18:00,0.23,241.47,8.2,0,23,1,1.884
2010/6/16 19:00,0,244.18,1,0,1,1,0.202
2010/6/16 20:00,0.204,243.54,2.2,0,3,1,0.482
2010/6/16 21:00,0.064,243.08,3.6,0,0,1,0.858
2010/6/16 22:00,0.164,237.85,5.4,1,0,0,1.256
2010/6/16 23:00,0.078,242.25,5.2,0,0,0,1.282
2010/6/17 0:00,0.472,243.95,5,0,1,12,1.152
2010/6/17 1:00,0.092,240.07,1.2,0,0,0,0.278
2010/6/17 2:00,0.182,240.74,1.6,0,1,1,0.338
2010/6/17 3:00,0.122,239.58,1.4,0,0,0,0.306
2010/6/17 4:00,0.108,239.62,1.2,0,1,1,0.29
2010/6/17 5:00,0.114,238.31,1.4,0,0,1,0.296
2010/6/17 6:00,0.114,241.07,1.2,0,1,1,0.29
2010/6/17 7:00,0.07,238.03,5.8,0,0,18,1.388
2010/6/17 8:00,0.402,236.82,7.6,0,1,18,1.768
2010/6/17 9:00,0.104,243.35,1.2,0,0,1,0.278
2010/6/17 10:00,0.418,239.85,4.6,0,1,11,1.046
2010/6/17 11:00,0.054,235.26,6.6,0,0,22,1.528
2010/6/17 12:00,0.088,237.55,5.4,0,2,17,1.318
2010/6/17 13:00,0.224,242.24,6,0,0,19,1.462
2010/6/17 14:00,0,238.05,6,0,1,18,1.448
2010/6/17 15:00,0.186,238.59,1.6,0,0,0,0.366
2010/6/17 16:00,0.09,240.4,1.2,0,1,1,0.258
2010/6/17 17:00,0.126,239.49,1.8,0,0,2,0.344
2010/6/17 18:00,0.136,240.97,1.6,0,1,1,0.354
2010/6/17 19:00,0,241.62,1.2,0,0,1,0.218
2010/6/17 20:00,0.514,239.07,5,0,1,12,1.104
2010/6/17 21:00,0,241.29,3.2,0,0,0,0.768
2010/6/17 22:00,0.188,240.78,3.6,0,1,1,0.864
2010/6/17 23:00,0.092,242.99,3.8,0,0,6,0.836
2010/6/18 0:00,0.224,244.03,3,0,1,1,0.706
2010/6/18 1:00,0,237.67,5,0,0,18,1.214
2010/6/18 2:00,0.382,238.94,4.4,0,1,12,0.992
2010/6/18 3:00,0.114,241.92,1.2,0,0,0,0.276
2010/6/18 4:00,0.096,240.53,1,0,1,1,0.248
2010/6/18 5:00,0.106,239.84,1.2,0,0,1,0.266
2010/6/18 6:00,0.118,240.86,1.4,0,1,1,0.276
2010/6/18 7:00,0.094,241.48,1.8,0,0,1,0.406
2010/6/18 8:00,0.392,237.01,9.6,0,2,29,2.238
2010/6/18 9:00,0.15,236.81,8.6,1,0,29,2.06
2010/6/18 10:00,0.294,237.36,8.6,1,1,29,2.042
2010/6/18 11:00,0,237.14,6,0,0,18,1.456
2010/6/18 12:00,0,237.14,6,0,1,17,1.42
2010/6/18 13:00,0.144,238.89,6.4,0,0,18,1.53
2010/6/18 14:00,0.884,239.53,11,0,1,18,2.412
2010/6/18 15:00,0,244.16,0.8,0,0,0,0.18
2010/6/18 16:00,0.228,243.92,1.6,0,1,1,0.348
2010/6/18 17:00,0,241.63,0.8,0,0,1,0.174
2010/6/18 18:00,0.218,241.6,6,0,1,18,1.446
2010/6/18 19:00,0.072,245.7,1.4,0,0,1,0.342
2010/6/18 20:00,0.214,244.12,2.8,0,1,1,0.674
2010/6/18 21:00,0.1,241.37,8.2,0,0,18,1.97
2010/6/18 22:00,0.128,238.55,4.8,0,1,0,1.144
2010/6/18 23:00,0,241.6,1,0,0,1,0.258
2010/6/19 0:00,0.132,242.61,2.8,0,0,1,0.656
2010/6/19 1:00,0.14,241.37,1.8,0,0,1,0.398
2010/6/19 2:00,0,242.88,5.4,0,0,18,1.318
2010/6/19 3:00,0.122,242.8,1.4,0,0,1,0.316
2010/6/19 4:00,0,244.14,1,0,0,0,0.22
2010/6/19 5:00,0.132,242.98,1.4,0,0,0,0.302
2010/6/19 6:00,0.198,243.81,1.8,0,1,0,0.352
2010/6/19 7:00,0,242.24,1,0,0,1,0.206
2010/6/19 8:00,0.242,241.02,2.2,0,1,1,0.436
2010/6/19 9:00,0,241.2,5.2,0,0,18,1.288
2010/6/19 10:00,0.218,238.74,7,0,1,18,1.674
2010/6/19 11:00,0,240.03,5.6,1,0,19,1.374
2010/6/19 12:00,0.324,238.66,11.4,37,1,0,2.708
2010/6/19 13:00,0.246,241.23,3,0,0,1,0.714
2010/6/19 14:00,0.266,240.47,7,0,2,18,1.67
2010/6/19 15:00,0.076,240.02,1.2,0,0,0,0.272
2010/6/19 16:00,0.496,243.71,4,0,1,0,0.85
2010/6/19 17:00,0.056,240.53,11.4,0,19,19,2.504
2010/6/19 18:00,0.232,243.68,2,0,1,1,0.424
2010/6/19 19:00,0,245.34,1.2,0,0,1,0.252
2010/6/19 20:00,0.114,242.99,1.6,0,0,1,0.354
2010/6/19 21:00,0.074,240.83,2.6,0,0,1,0.6
2010/6/19 22:00,0.366,238.19,14,1,23,18,3.308
2010/6/19 23:00,0.076,239.41,14.4,38,0,1,3.466
2010/6/20 0:00,0.188,238.22,5.8,0,0,18,1.378
2010/6/20 1:00,0,240.4,1,0,0,1,0.216
2010/6/20 2:00,0,240.06,0.8,0,0,1,0.194
2010/6/20 3:00,0.07,240.06,1.2,0,0,1,0.256
2010/6/20 4:00,0,241.57,0.8,0,0,1,0.178
2010/6/20 5:00,0,240.88,0.8,0,0,1,0.178
2010/6/20 6:00,0.086,242.68,1.2,0,0,1,0.256
2010/6/20 7:00,0,243.35,0.8,0,0,0,0.182
2010/6/20 8:00,0,241.07,0.8,0,0,0,0.178
2010/6/20 9:00,0.062,239.36,1.6,0,0,0,0.332
2010/6/20 10:00,0,240.06,6.6,0,0,18,1.584
2010/6/20 11:00,0.19,237.83,6.2,0,0,18,1.476
2010/6/20 12:00,0.066,238.88,5.8,0,0,18,1.398
2010/6/20 13:00,0.072,239.94,6,0,0,18,1.438
2010/6/20 14:00,0.056,235.88,5.8,0,0,18,1.372
2010/6/20 15:00,0.164,242.27,4,0,0,10,0.778
2010/6/20 16:00,0.2,240.46,2,0,1,1,0.416
2010/6/20 17:00,0.124,238.81,8.8,0,0,29,2.086
2010/6/20 18:00,0.096,240.93,6.2,0,2,18,1.474
2010/6/20 19:00,0.244,241.58,12.8,0,26,18,3.06
2010/6/20 20:00,0.09,237.92,15.4,0,37,18,3.7
2010/6/20 21:00,0,237.73,17.8,0,0,0,4.234
2010/6/20 22:00,0.068,238.44,5,2,0,0,1.196
2010/6/20 23:00,0.076,238.2,4.8,1,0,0,1.158
2010/6/21 0:00,0.064,243.7,1.4,0,0,0,0.32
2010/6/21 1:00,0.292,244.15,3.6,0,0,8,0.808
2010/6/21 2:00,0,241.39,0.8,0,0,1,0.194
2010/6/21 3:00,0.256,241.4,3.6,0,0,8,0.768
2010/6/21 4:00,0,241.53,0.8,0,0,0,0.194
2010/6/21 5:00,0.19,240.75,1.8,0,0,0,0.374
2010/6/21 6:00,0,242.46,0.8,0,0,0,0.196
2010/6/21 7:00,0.072,239.63,5,0,0,1,1.032
2010/6/21 8:00,0.062,237.33,5.4,0,0,18,1.284
2010/6/21 9:00,0.102,237.92,5.8,0,0,18,1.37
2010/6/21 10:00,0.058,238.68,5.2,0,0,18,1.244
2010/6/21 11:00,0,238.4,5.4,0,0,18,1.3
2010/6/21 12:00,0.056,240.69,5.2,0,0,19,1.268
2010/6/21 13:00,0.144,241.82,2.2,0,0,0,0.508
2010/6/21 14:00,0.144,237.36,10.8,0,37,1,2.596
2010/6/21 15:00,0.19,240.76,9.2,10,0,18,2.044
2010/6/21 16:00,0.286,242.63,4,0,4,6,0.83
2010/6/21 17:00,0.098,242.1,1.4,0,0,1,0.312
2010/6/21 18:00,0.406,241.36,7.4,0,10,11,1.776
2010/6/21 19:00,0.478,238.8,22,32,26,18,5.212
2010/6/21 20:00,0.096,245.39,1.2,0,0,1,0.288
2010/6/21 21:00,0.074,240.4,7.4,1,0,18,1.79
2010/6/21 22:00,0.168,239.02,14,31,1,1,3.286
2010/6/21 23:00,0,240.55,9.6,0,0,18,2.3
2010/6/22 0:00,0.24,243.15,2.6,0,0,0,0.582
2010/6/22 1:00,0.112,238.84,1.4,0,2,1,0.282
2010/6/22 2:00,0.126,239.81,1.4,0,1,0,0.292
2010/6/22 3:00,0,241.13,0.6,0,0,1,0.158
2010/6/22 4:00,0.228,240.78,1.8,0,0,1,0.348
2010/6/22 5:00,0,240.37,0.6,0,0,1,0.158
2010/6/22 6:00,0.24,239.46,1.8,0,2,1,0.352
2010/6/22 7:00,0.046,240.03,7.2,0,0,18,1.75
2010/6/22 8:00,0.228,236.87,9.2,0,0,18,2.068
2010/6/22 9:00,0,238.68,5,0,0,18,1.206
2010/6/22 10:00,0.982,236,13.4,0,0,29,2.942
2010/6/22 11:00,0.53,239.48,9.2,0,1,18,2.078
2010/6/22 12:00,0.114,239.14,1.2,0,0,1,0.278
2010/6/22 13:00,0.096,241.14,5.4,0,1,18,1.338
2010/6/22 14:00,0.464,238.9,6.8,0,2,0,1.364
2010/6/22 15:00,0.266,242.37,2,0,2,0,0.4
2010/6/22 16:00,0.19,242.73,2.6,0,1,1,0.428
2010/6/22 17:00,0.058,242.58,1.4,0,0,0,0.312
2010/6/22 18:00,0.244,240.9,12.4,0,42,1,2.982
2010/6/22 19:00,0.22,239.17,7.6,0,7,18,1.782
2010/6/22 20:00,0.164,236.79,14.2,0,50,1,3.378
2010/6/22 21:00,0.086,241.86,2,0,0,1,0.478
2010/6/22 22:00,0,240.66,3.4,1,0,1,0.822
2010/6/22 23:00,0.252,239.2,14.8,38,0,1,3.556
2010/6/23 0:00,0.118,243.37,1,0,1,1,0.238
2010/6/23 1:00,0.114,239.65,1,0,0,1,0.248
2010/6/23 2:00,0.406,237.4,4.6,0,2,12,1.01
2010/6/23 3:00,0,240.5,0.6,0,0,1,0.156
2010/6/23 4:00,0.224,241.43,1.6,0,0,1,0.328
2010/6/23 5:00,0.182,240.05,3.4,0,0,11,0.798
2010/6/23 6:00,0.122,241.23,1.2,0,0,1,0.252
2010/6/23 7:00,0,239.33,10.4,0,0,18,2.318
2010/6/23 8:00,0.066,237.51,5.6,0,0,18,1.332
2010/6/23 9:00,0.314,237.42,6.2,0,1,18,1.434
2010/6/23 10:00,0.188,238,5.8,0,1,18,1.368
2010/6/23 11:00,0.232,235.58,10.2,14,2,18,2.162
2010/6/23 12:00,0.082,236.23,5.2,0,1,17,1.266
2010/6/23 13:00,0.252,242.89,1.6,0,1,1,0.34
2010/6/23 14:00,0.108,240.62,1,0,1,1,0.242
2010/6/23 15:00,0.338,239.9,2.2,0,2,1,0.412
2010/6/23 16:00,0.214,241.35,1.6,0,1,0,0.31
2010/6/23 17:00,0.246,241.63,1.6,0,2,1,0.338
2010/6/23 18:00,0.202,239.28,6.4,1,2,19,1.526
2010/6/23 19:00,0.234,241.02,1.8,2,0,0,0.392
2010/6/23 20:00,0.532,239.84,6,0,0,1,1.096
2010/6/23 21:00,0.428,236.77,21,53,1,17,4.92
2010/6/23 22:00,0.438,237.41,14.8,43,1,1,3.49
2010/6/23 23:00,0.21,240.9,1.6,0,2,0,0.364
2010/6/24 0:00,0.36,244.26,4.2,0,0,11,0.95
2010/6/24 1:00,0.13,244.12,1.2,0,0,1,0.298
2010/6/24 2:00,0.212,241.24,1.6,0,1,1,0.356
2010/6/24 3:00,0.244,242.16,1.8,0,1,1,0.364
2010/6/24 4:00,0,240.87,5.2,0,0,19,1.268
2010/6/24 5:00,0.116,239.88,1.2,0,0,1,0.292
2010/6/24 6:00,0.206,239.97,1.6,0,1,0,0.342
2010/6/24 7:00,0.268,238.28,3.6,0,0,1,0.808
2010/6/24 8:00,0.072,239.61,5.4,0,0,18,1.328
2010/6/24 9:00,0.212,237.27,5.8,0,1,18,1.398
2010/6/24 10:00,0,239.85,5.2,0,0,18,1.26
2010/6/24 11:00,0.116,240.49,1.2,0,0,0,0.294
2010/6/24 12:00,0.104,240.57,1.2,0,1,0,0.272
2010/6/24 13:00,0.222,240.86,1.8,0,0,1,0.366
2010/6/24 14:00,0.084,239.08,1.2,0,0,1,0.264
2010/6/24 15:00,0.334,239.64,2.2,0,2,0,0.43
2010/6/24 16:00,0.086,240.47,1.2,0,0,1,0.266
2010/6/24 17:00,0.22,240.67,1.8,0,0,0,0.362
2010/6/24 18:00,0.378,240.88,2.6,0,2,1,0.506
2010/6/24 19:00,0.282,242.01,6.8,0,0,18,1.628
2010/6/24 20:00,0.224,244.52,2.4,0,0,1,0.564
2010/6/24 21:00,0.266,243.13,5.6,1,1,1,1.338
2010/6/24 22:00,0.316,238.61,13.8,38,2,1,3.3
2010/6/24 23:00,0.082,242.09,1.2,0,0,1,0.28
2010/6/25 0:00,0.12,243.09,1.2,0,0,0,0.256
2010/6/25 1:00,0.28,238.76,3.8,0,1,11,0.87
2010/6/25 2:00,0.106,238.94,1.2,0,0,0,0.252
2010/6/25 3:00,0,240.42,1,0,0,0,0.204
2010/6/25 4:00,0.33,239.72,2,0,1,1,0.392
2010/6/25 5:00,0,239.26,0.6,0,0,1,0.154
2010/6/25 6:00,0.112,240.17,1.2,0,0,1,0.252
2010/6/25 7:00,0.384,239.48,8.6,0,1,29,2.054
2010/6/25 8:00,0.218,239.34,2.4,0,0,0,0.56
2010/6/25 9:00,0.23,235.31,8.2,0,0,29,1.924
2010/6/25 10:00,0.216,238.51,5.8,0,1,18,1.38
2010/6/25 11:00,0.084,239.49,6.2,0,1,19,1.478
2010/6/25 12:00,0.108,242.26,7.6,0,0,19,1.716
2010/6/25 13:00,0,241.11,5.2,0,0,19,1.288
2010/6/25 14:00,0.24,240.59,1.6,0,1,0,0.318
2010/6/25 15:00,0.284,240.49,4,0,0,12,0.924
2010/6/25 16:00,0.224,241.47,1.6,0,0,1,0.318
2010/6/25 17:00,0.218,242.53,1.4,0,1,1,0.298
2010/6/25 18:00,0.23,242.64,1.6,0,0,1,0.32
2010/6/25 19:00,0.1,243.82,1,0,0,1,0.23
2010/6/25 20:00,0.232,242.88,1.6,0,0,1,0.328
2010/6/25 21:00,0.454,240.59,5,0,1,12,1.102
2010/6/25 22:00,0.258,238.11,10,0,0,23,2.35
2010/6/25 23:00,0.118,241.83,2.2,0,0,0,0.54
2010/6/26 0:00,0.356,243.77,2.2,0,1,1,0.4
2010/6/26 1:00,0.088,241.35,1,0,0,0,0.226
2010/6/26 2:00,0.11,240.05,1.2,0,0,1,0.254
2010/6/26 3:00,0.058,240.66,1.2,0,0,0,0.224
2010/6/26 4:00,0.246,242.74,1.6,0,2,1,0.328
2010/6/26 5:00,0,242.25,0.6,0,0,0,0.156
2010/6/26 6:00,0.21,241.64,5.8,0,0,19,1.408
2010/6/26 7:00,0.218,243.43,1.4,0,1,1,0.3
2010/6/26 8:00,0.206,238.58,2,0,0,0,0.392
2010/6/26 9:00,0,240.8,0.8,0,0,0,0.168
2010/6/26 10:00,0.366,238.2,7.2,0,2,18,1.696
2010/6/26 11:00,0.392,239.08,3.2,1,2,0,0.678
2010/6/26 12:00,0.196,239.07,10.6,37,1,0,2.536
2010/6/26 13:00,0.214,240.81,5.8,0,0,18,1.39
2010/6/26 14:00,0.218,240.68,1.6,0,0,0,0.314
2010/6/26 15:00,0.338,240.55,2.4,0,1,1,0.506
2010/6/26 16:00,0.212,242.19,1.4,0,1,0,0.298
2010/6/26 17:00,0.222,243.44,5.8,0,0,19,1.426
2010/6/26 18:00,0.212,241.84,5.8,0,0,19,1.4
2010/6/26 19:00,0.116,243.95,1,0,1,1,0.25
2010/6/26 20:00,0.25,243.4,1.6,0,1,0,0.334
2010/6/26 21:00,0,242.38,0.6,0,0,1,0.164
2010/6/26 22:00,0.118,240.91,1.2,0,0,1,0.272
2010/6/26 23:00,0.252,243.38,1.6,0,1,1,0.336
2010/6/27 0:00,0.206,241.43,1.4,0,1,1,0.298
2010/6/27 1:00,0.12,242.32,1.2,0,0,0,0.258
2010/6/27 2:00,0,238.61,5,0,0,18,1.21
2010/6/27 3:00,0.222,238.04,1.6,0,1,1,0.32
2010/6/27 4:00,0.102,238.66,1,0,1,1,0.222
2010/6/27 5:00,0.118,239.81,1.2,0,0,1,0.25
2010/6/27 6:00,0,240.43,0.6,0,0,1,0.152
2010/6/27 7:00,0.368,240.88,2.6,0,2,3,0.474
2010/6/27 8:00,0.286,239.77,4.2,0,0,11,0.966
2010/6/27 9:00,0.106,239.05,5.4,0,0,16,1.254
2010/6/27 10:00,0.046,237.86,1.6,2,0,1,0.386
2010/6/27 11:00,0.298,236.38,9.8,24,1,0,2.02
2010/6/27 12:00,0.106,239.54,1.8,0,0,1,0.364
2010/6/27 13:00,0.186,242.73,5.6,0,0,19,1.378
2010/6/27 14:00,0.192,239.42,7.2,0,1,21,1.708
2010/6/27 15:00,0.356,240.83,2.6,2,1,0,0.522
2010/6/27 16:00,0.234,240.65,2,2,0,0,0.442
2010/6/27 17:00,0.248,242.84,1.6,0,0,0,0.34
2010/6/27 18:00,0.2,237.53,5.8,0,2,18,1.362
2010/6/27 19:00,0.346,238.94,2.2,0,1,0,0.41
2010/6/27 20:00,0.236,241.19,1.6,0,0,0,0.346
2010/6/27 21:00,0.242,242.21,1.6,0,0,1,0.342
2010/6/27 22:00,0.198,241.05,9.8,1,1,19,2.392
2010/6/27 23:00,0.374,239.82,3.4,2,1,1,0.756
2010/6/28 0:00,0.278,243.87,1.8,0,0,0,0.36
2010/6/28 1:00,0.088,240.51,1,0,0,1,0.234
2010/6/28 2:00,0.332,238.75,2.2,0,2,1,0.418
2010/6/28 3:00,0.336,240.76,3.2,0,1,1,0.726
2010/6/28 4:00,0.18,239.84,3.8,0,0,13,0.886
2010/6/28 5:00,0.22,240.11,1.6,0,0,0,0.33
2010/6/28 6:00,0.21,240.62,1.6,0,2,1,0.32
2010/6/28 7:00,0.328,238.87,2.8,0,1,1,0.578
2010/6/28 8:00,0.206,238.51,5.6,0,2,18,1.358
2010/6/28 9:00,0.388,238.53,9,0,0,30,2.102
2010/6/28 10:00,0.21,238.1,1.8,0,0,0,0.336
2010/6/28 11:00,0.112,241.92,1.2,0,1,1,0.256
2010/6/28 12:00,0.32,238.79,6.2,0,2,18,1.468
2010/6/28 13:00,0.092,241.06,1,0,0,0,0.234
2010/6/28 14:00,0.212,239.31,1.6,0,0,0,0.334
2010/6/28 15:00,0.304,238.7,7.8,0,1,18,1.834
2010/6/28 16:00,0.19,240.49,3,0,1,0,0.692
2010/6/28 17:00,0.272,240.72,8.6,0,0,30,2.058
2010/6/28 18:00,0.096,241.01,7.4,0,0,19,1.776
2010/6/28 19:00,0.064,241.64,7,0,0,18,1.7
2010/6/28 20:00,0.152,241.1,2,0,1,0,0.448
2010/6/28 21:00,0.29,241.57,4.4,0,1,1,1.046
2010/6/28 22:00,0.236,238.47,9.2,0,0,12,2.174
2010/6/28 23:00,0.154,240.25,8.4,0,0,18,2.046
2010/6/29 0:00,0.162,241.21,3.4,0,1,1,0.84
2010/6/29 1:00,0.328,241.73,3.4,0,1,1,0.746
2010/6/29 2:00,0.324,239.42,2.2,0,1,1,0.432
2010/6/29 3:00,0.08,240.15,1.2,0,0,1,0.252
2010/6/29 4:00,0.22,240.79,1.6,0,0,0,0.33
2010/6/29 5:00,0.3,240.19,4.2,0,1,13,0.952
2010/6/29 6:00,0.25,243.1,1.6,0,1,0,0.34
2010/6/29 7:00,0.086,240.85,1.4,0,0,0,0.314
2010/6/29 8:00,0.2,236.88,6,1,0,18,1.434
2010/6/29 9:00,0.088,236.79,5.6,1,2,18,1.332
2010/6/29 10:00,0.208,236.58,5.8,0,1,18,1.37
2010/6/29 11:00,0.246,236.81,7.2,0,0,18,1.702
2010/6/29 12:00,0.072,239.6,2.6,0,0,0,0.598
2010/6/29 13:00,0.334,240.46,2.2,0,2,1,0.406
2010/6/29 14:00,0.692,237.33,11.6,0,1,17,2.63
2010/6/29 15:00,0.872,239.88,7.2,0,0,1,1.362
2010/6/29 16:00,0.22,241.9,1.8,0,0,1,0.354
2010/6/29 17:00,0.198,241.89,3.4,0,1,1,0.788
2010/6/29 18:00,0.206,239.26,7.2,0,2,18,1.746
2010/6/29 19:00,0.214,239.9,3,0,1,1,0.68
2010/6/29 20:00,0.112,241.77,2.4,0,2,0,0.506
2010/6/29 21:00,0.254,240.63,11.6,38,1,1,2.81
2010/6/29 22:00,0.514,238.74,8.6,1,1,19,2.028
2010/6/29 23:00,0.164,240.43,5.4,0,1,1,1.328
2010/6/30 0:00,0.176,242.01,3.6,0,0,12,0.886
2010/6/30 1:00,0.098,241.09,1,0,0,1,0.256
2010/6/30 2:00,0,238.77,3.6,0,1,0,0.848
2010/6/30 3:00,0.096,240.57,1.2,0,0,1,0.262
2010/6/30 4:00,0,241.08,0.6,0,0,1,0.16
2010/6/30 5:00,0.086,240.61,1,0,2,1,0.246
2010/6/30 6:00,0.318,240.06,2,0,1,0,0.398
2010/6/30 7:00,0.264,239.96,4.2,0,0,12,0.994
2010/6/30 8:00,0.18,238.35,5.6,0,0,18,1.362
2010/6/30 9:00,0.186,241.53,1.4,0,1,0,0.306
2010/6/30 10:00,0.294,239.19,2,0,1,1,0.386
2010/6/30 11:00,0.058,237.85,1,0,0,1,0.234
2010/6/30 12:00,0.124,238.98,4,0,1,0,0.938
2010/6/30 13:00,0.138,241.66,3.8,0,1,1,0.92
2010/6/30 14:00,0,240.16,8,0,0,18,1.938
2010/6/30 15:00,0,238.99,4.8,0,0,1,1.178
2010/6/30 16:00,0.076,240.09,3.8,0,2,0,0.912
2010/6/30 17:00,0.164,241.25,4,0,1,1,0.954
2010/6/30 18:00,0.672,240.24,6.4,0,1,0,1.374
2010/6/30 19:00,0.146,241.78,5.4,0,0,1,1.286
2010/6/30 20:00,0,241.17,5.2,0,0,1,1.232
2010/6/30 21:00,0.19,244.04,4.2,0,1,1,1.024
2010/6/30 22:00,0.148,237.9,6.8,0,1,0,1.64
2010/6/30 23:00,0,242.68,6.4,0,0,1,1.57
2010/7/1 0:00,0.496,236.32,19,31,0,11,4.35
2010/7/1 1:00,0.266,238.68,7.2,0,1,1,1.696
2010/7/1 2:00,0.166,238.39,1.6,0,1,1,0.342
2010/7/1 3:00,0.086,240.99,1.4,0,0,0,0.316
2010/7/1 4:00,0.09,241.94,1.4,0,0,1,0.308
2010/7/1 5:00,0.18,241.57,1.6,0,1,1,0.35
2010/7/1 6:00,0.194,242.23,1.8,0,0,0,0.384
2010/7/1 7:00,0.376,239.42,4.8,0,0,12,1.088
2010/7/1 8:00,0.174,239.61,1.6,0,2,1,0.364
2010/7/1 9:00,0.292,237.35,2.2,0,1,1,0.44
2010/7/1 10:00,0.244,239.03,6.8,0,2,19,1.61
2010/7/1 11:00,0,234.51,5.4,0,0,18,1.288
2010/7/1 12:00,0.162,238.68,6,0,0,18,1.42
2010/7/1 13:00,0.118,238.85,6,0,2,18,1.458
